Site,Year,Month,Day,Julday,season,Precip,Wsmean,Tmean,Rhumean,Rhumin,Sunhour,Tmin,Tmax,Rs,Ra,ET0
54539,2013,3,24,83,1,0.0,2.4,1.1,41,20,10.7,-3.5,6.3,21.08,29.762871284754027,2.451166321522149
54539,2013,3,25,84,1,0.0,1.8,2.2,64,29,10.6,-3.9,8.6,20.3,30.009657248131845,2.0751955809090905
54539,2013,3,26,85,1,0.0,3.2,6.3,62,41,9.5,1.8,11.1,17.41,30.255349759052336,2.5260174539730182
54539,2013,3,27,86,1,0.0,3.9,8.6,60,41,4.9,5.1,15.3,12.75,30.499865901614555,3.2293498264805005
54539,2013,3,28,87,1,0.0,3.1,4.4,49,12,10.2,1.3,10.4,17.94,30.743124152468475,2.9591889021184783
54539,2013,3,29,88,1,0.0,2.8,3.1,56,32,7.5,-1.0,8.4,14.58,30.985044429475103,2.263644826025524
54539,2013,3,30,89,1,0.1,2.7,3.0,75,60,1.1,2.1,4.8,6.29,31.225548137529824,1.2748880141679209
54539,2013,3,31,90,1,0.0,2.9,5.9,77,60,4.2,2.5,11.1,12.34,31.46455821147929,1.9358121934661148
54539,2013,4,1,91,1,5.0,3.2,4.1,85,63,0.0,3.1,7.2,2.1,31.70199915607,1.0537169056471933
54539,2013,4,2,92,1,0.0,3.1,6.6,65,33,10.9,-0.5,14.7,21.04,31.93779708287472,3.0152208373261695
54539,2013,4,3,93,1,0.0,3.6,9.2,52,22,10.5,5.5,12.9,20.73,32.17187974415116,3.423089531862213
54539,2013,4,4,94,1,0.0,4.8,7.4,48,35,7.0,6.0,9.6,13.77,32.40417656359578,3.2677735636903344
54539,2013,4,5,95,1,5.1,2.9,4.4,78,52,0.0,3.7,6.4,1.42,32.63461866396373,1.1063815335684362
54539,2013,4,6,96,1,0.0,2.3,5.9,42,18,11.4,1.6,12.2,23.53,32.863138891534824,3.361384605365796
54539,2013,4,7,97,1,0.0,2.9,4.9,56,28,11.1,1.8,9.0,22.5,33.08967183741361,2.8308698437972746
54539,2013,4,8,98,1,1.1,3.7,7.2,56,17,9.3,2.2,12.8,17.47,33.31415385566023,3.0888269448000103
54539,2013,4,9,99,1,0.0,1.7,6.0,53,18,8.5,3.0,11.4,20.08,33.53652307825757,2.7713854232643014
54539,2013,4,10,100,1,0.0,2.6,6.9,42,19,9.8,1.5,12.4,19.4,33.75671942692827,3.2511726892618897
54539,2013,4,11,101,1,0.0,1.9,8.1,37,15,11.7,1.7,13.8,23.93,33.97468462182395,3.4841272683908913
54539,2013,4,12,102,1,0.0,2.5,11.9,49,20,11.6,1.2,20.6,21.64,34.190362187117024,4.025084031400619
54539,2013,4,13,103,1,0.0,4.4,12.2,54,30,5.6,6.5,22.3,12.73,34.40369745353416,4.891366092332078
54539,2013,4,14,104,1,0.0,2.4,8.4,42,18,11.2,3.8,13.4,21.69,34.6146375578778,3.5299436623271063
54539,2013,4,15,105,1,0.0,4.4,9.6,51,35,10.1,6.1,12.0,22.23,34.82313143959092,3.6406409492867886
54539,2013,4,16,106,1,0.0,4.1,9.0,54,23,10.3,6.3,13.9,22.19,35.0291298344271,3.9108751471436873
54539,2013,4,17,107,1,0.0,3.1,8.1,56,22,9.3,4.5,12.7,20.25,35.23258526529605,3.2543824394448433
54539,2013,4,18,108,1,0.0,3.5,8.3,37,11,11.7,4.7,13.4,26.27,35.4334520303615,4.405418482157137
54539,2013,4,19,109,1,0.0,1.6,7.0,40,24,0.0,4.5,9.8,8.45,35.63168618847575,2.2177824481564627
54539,2013,4,20,110,1,0.0,3.1,8.9,58,17,10.9,2.8,15.4,23.67,35.82724554204135,3.6156488184235127
54539,2013,4,21,111,1,0.0,2.9,10.8,55,20,10.9,5.3,17.2,19.06,36.02008961739703,3.672674490066176
54539,2013,4,22,112,1,0.0,3.2,11.1,69,51,7.3,6.9,15.4,15.45,36.21017964283093,2.810127114020638
54539,2013,4,23,113,1,0.0,2.4,12.1,69,48,7.6,8.2,16.4,17.94,36.39747852432935,3.004438309844544
54539,2013,4,24,114,1,0.0,2.0,15.0,58,21,11.6,6.9,22.1,21.12,36.58195081917514,3.916543893402925
54539,2013,4,25,115,1,0.0,3.0,15.7,26,12,10.7,10.0,21.1,22.8,36.76356270751397,5.606788713546711
54539,2013,4,26,116,1,0.0,1.8,16.0,29,12,10.3,9.4,23.3,17.07,36.942281962011286,4.444828121747319
54539,2013,4,27,117,1,0.0,4.2,14.3,46,22,11.6,11.1,20.0,23.13,37.118077915726715,5.4880034348236
54539,2013,4,28,118,1,0.8,3.3,11.2,76,65,3.0,9.2,13.3,8.92,37.290921428336006,2.009068691277245
54539,2013,4,29,119,1,0.0,2.9,17.4,41,8,12.2,7.6,26.5,26.78,37.46078485083327,6.05039905224227
54539,2013,4,30,120,1,0.0,2.5,17.6,24,7,13.0,12.6,24.8,27.91,37.62764198884915,6.428375342250429
54539,2013,5,1,121,1,0.0,2.0,14.5,55,23,12.2,8.5,21.6,25.16,37.79146806472183,4.459406428455978
54539,2013,5,2,122,1,0.0,2.1,15.2,53,23,9.3,10.1,21.9,18.88,37.95223967845977,4.120285275846277
54539,2013,5,3,123,1,0.2,2.0,15.5,60,38,6.3,12.6,20.5,16.51,38.10993476773519,3.632248882398646
54539,2013,5,4,124,1,0.0,2.5,16.0,59,21,12.1,10.0,22.7,25.24,38.26453256704824,4.724152658442691
54539,2013,5,5,125,1,0.0,2.4,19.3,63,36,10.9,11.7,26.8,21.97,38.41601356620089,4.7318548681764705
54539,2013,5,6,126,1,0.0,2.5,22.7,59,27,11.6,15.5,31.0,22.25,38.56435946821928,5.653320006206943
54539,2013,5,7,127,1,0.0,2.4,21.6,55,20,11.3,17.3,29.9,22.94,38.709553146861296,5.932330410927982
54539,2013,5,8,128,1,0.1,2.6,17.4,58,27,8.7,11.6,22.8,18.08,38.851578603844814,4.145268102657707
54539,2013,5,9,129,1,5.4,1.5,13.8,89,73,0.0,12.6,16.2,3.75,38.990420925929,1.184864423639886
54539,2013,5,10,130,1,0.0,3.2,18.7,59,17,11.1,11.7,27.5,25.99,39.126066241978435,5.906709119472958
54539,2013,5,11,131,1,0.0,2.8,23.4,34,7,12.6,15.5,31.9,27.54,39.2585016801359,7.546459570042667
54539,2013,5,12,132,1,0.0,2.3,19.6,44,13,12.0,13.8,26.7,26.04,39.38771532522618,5.879948122269685
54539,2013,5,13,133,1,0.0,2.7,16.3,70,50,3.4,14.3,18.4,11.72,39.513696176508,2.854188204859237
54539,2013,5,14,134,1,0.0,1.5,20.7,48,13,12.2,14.5,28.8,26.73,39.636434105886664,5.5470804986271025
54539,2013,5,15,135,1,0.0,2.3,18.8,51,32,11.7,14.9,23.7,25.89,39.755919816694615,5.340235895416312
54539,2013,5,16,136,1,0.0,2.9,19.8,52,38,10.7,14.2,24.3,25.91,39.87214480314068,5.498454631448827
54539,2013,5,17,137,1,0.0,1.2,18.4,68,48,6.2,13.8,23.5,15.55,39.98510131052332,3.2158776093409878
54539,2013,5,18,138,1,0.0,2.5,17.6,80,64,0.0,15.0,19.3,5.11,40.09478229629593,1.7012692222552863
54539,2013,5,19,139,1,0.0,2.5,17.8,63,12,6.8,13.4,24.7,17.6,40.20118139206574,4.361711444571926
54539,2013,5,20,140,1,0.0,3.1,20.6,29,10,12.1,12.3,26.5,28.84,40.3042928666007,6.989475087504143
54539,2013,5,21,141,1,0.0,2.7,20.6,54,27,8.0,16.3,27.7,16.68,40.40411158991113,5.182963135769406
54539,2013,5,22,142,1,0.0,3.5,19.7,55,28,11.5,14.6,26.2,25.84,40.50063299846566,6.097045523299858
54539,2013,5,23,143,1,0.0,1.8,20.0,64,48,6.6,15.5,26.5,17.61,40.59385306159313,4.178952842087048
54539,2013,5,24,144,1,0.0,2.8,21.7,59,31,7.6,16.5,25.9,18.75,40.68376824911441,4.7050254524335084
54539,2013,5,25,145,1,0.0,2.7,21.4,59,39,11.5,16.6,26.8,23.52,40.77037550024058,5.429225932299128
54539,2013,5,26,146,1,7.3,2.7,16.9,87,71,0.0,16.0,20.0,2.77,40.85367219376581,1.5812064029484212
54539,2013,5,27,147,1,0.7,3.5,17.3,90,81,0.3,15.7,19.4,5.47,40.93365611957596,1.544741752608807
54539,2013,5,28,148,1,0.0,2.1,19.9,81,70,0.0,17.4,22.4,9.23,41.01032545148657,2.3240471517765475
54539,2013,5,29,149,1,0.0,2.8,22.3,49,18,11.9,16.9,28.6,27.64,41.08367872141618,6.619858827664332
54539,2013,5,30,150,1,0.0,3.3,23.7,48,28,13.4,16.8,30.4,28.96,41.15371479489453,7.291388564323685
54539,2013,5,31,151,1,0.0,2.8,21.9,61,39,11.8,18.3,25.5,23.99,41.220432847898174,5.328224937038882
54539,2013,6,1,152,2,0.0,3.2,20.8,70,24,11.7,17.2,27.4,26.87,41.28383234499979,5.81821826767058
54539,2013,6,2,153,2,0.0,2.3,20.1,76,48,9.0,16.3,25.0,23.25,41.34391301881185,4.4728175087587765
54539,2013,6,3,154,2,0.0,1.6,24.7,62,19,9.4,18.1,33.1,21.8,41.400674850699616,5.343243922014022
54539,2013,6,4,155,2,3.6,3.6,19.7,78,65,5.6,18.0,24.3,13.57,41.45411805273387,3.752676508897557
54539,2013,6,5,156,2,7.1,3.6,18.4,86,78,0.0,16.7,20.0,7.76,41.50424305084928,1.953972939809948
54539,2013,6,6,157,2,0.0,2.4,20.3,87,72,3.7,17.2,25.1,12.64,41.551050469170754,2.8699295283770794
54539,2013,6,7,158,2,0.0,3.2,20.7,77,63,8.8,17.4,23.9,19.56,41.59454111546687,3.965623737566779
54539,2013,6,8,159,2,0.0,1.7,20.0,83,53,6.5,17.3,25.0,17.56,41.634715967687384,3.5530575887300273
54539,2013,6,9,160,2,0.0,2.2,23.2,65,30,12.4,16.5,29.5,27.54,41.67157616153956,5.777685116064404
54539,2013,6,10,161,2,1.5,1.8,19.6,70,52,0.0,17.9,23.1,3.76,41.70512297905755,2.180922841302271
54539,2013,6,11,162,2,5.1,1.6,17.8,77,62,2.4,15.6,20.8,8.65,41.73535783811796,2.2541420622177135
54539,2013,6,12,163,2,0.0,1.6,19.7,74,42,12.5,13.9,25.9,24.38,41.76228228285599,4.51738978247798
54539,2013,6,13,164,2,0.0,2.4,23.6,60,34,12.1,17.5,31.1,25.39,41.78589797493613,6.126011510409473
54539,2013,6,14,165,2,0.0,2.4,24.7,40,15,13.1,19.6,30.4,28.83,41.80620668563438,7.178080403519087
54539,2013,6,15,166,2,0.0,2.0,23.6,62,27,11.0,17.5,29.9,23.49,41.823210288690106,5.384694388891482
54539,2013,6,16,167,2,0.0,2.3,22.3,80,52,1.2,20.3,24.7,8.59,41.83691075388882,2.5208198542806644
54539,2013,6,17,168,2,4.6,2.8,21.7,83,63,8.0,19.3,26.0,15.9,41.847310141340735,3.638355977979613
54539,2013,6,18,169,2,0.0,2.4,22.9,80,53,8.3,19.7,29.3,19.81,41.85441059642301,4.619891997440602
54539,2013,6,19,170,2,0.0,2.0,25.4,66,26,11.9,19.3,33.1,27.27,41.8582143453589,6.27476694647256
54539,2013,6,20,171,2,0.0,1.3,25.5,56,35,1.9,22.2,29.4,11.37,41.858723691410574,3.573018613278792
54539,2013,6,21,172,2,0.0,2.8,27.2,51,32,9.9,22.6,33.4,19.66,41.8559410116682,6.521817004017102
54539,2013,6,22,173,2,4.4,1.4,22.6,78,57,0.0,21.1,26.1,3.45,41.849868754422545,1.8102211955450362
54539,2013,6,23,174,2,3.2,1.7,22.2,86,67,4.1,19.9,26.0,12.99,41.840509437113994,2.924658835291138
54539,2013,6,24,175,2,0.0,2.3,22.0,88,74,4.3,20.1,25.7,13.85,41.82786564485621,3.06337890369295
54539,2013,6,25,176,2,35.0,2.8,21.4,87,72,0.7,18.6,25.1,9.46,41.81194002953844,2.449425047422592
54539,2013,6,26,177,2,28.0,2.4,24.1,79,58,9.2,19.6,28.2,22.42,41.792735309515486,4.5892040218449575
54539,2013,6,27,178,2,0.0,2.2,26.0,76,62,10.7,22.8,30.6,21.52,41.770254269900434,5.015887771945564
54539,2013,6,28,179,2,0.0,2.7,24.1,83,68,5.8,22.0,28.0,18.0,41.74449976347947,4.1110240854577285
54539,2013,6,29,180,2,2.7,3.1,24.1,78,61,4.6,20.2,28.0,14.86,41.71547471227409,3.7723503004701144
54539,2013,6,30,181,2,0.0,2.9,25.0,74,62,10.4,22.4,28.6,21.36,41.683182109779516,5.028911533869828
54539,2013,7,1,182,2,0.9,2.3,23.9,86,74,0.0,22.7,26.1,7.2,41.647625023913314,2.2122588195251933
54539,2013,7,2,183,2,4.1,2.7,26.7,68,39,11.1,21.7,32.0,27.72,41.6088066007111,6.41285854497402
54539,2013,7,3,184,2,0.0,2.9,30.1,49,19,13.7,23.6,36.3,28.08,41.56673006881018,8.057846178118343
54539,2013,7,4,185,2,0.0,1.5,30.7,55,20,10.2,25.4,37.2,24.34,41.521398744764134,6.397961587705043
54539,2013,7,5,186,2,2.3,1.7,27.6,63,39,10.7,22.5,32.8,23.69,41.47281603923379,5.667888286402558
54539,2013,7,6,187,2,0.0,1.6,27.7,66,35,12.7,23.1,33.2,28.0,41.42098546410134,6.293306236321301
54539,2013,7,7,188,2,0.0,2.4,26.9,82,69,3.7,24.3,31.0,16.95,41.365910640555576,4.211350336224956
54539,2013,7,8,189,2,0.0,2.3,25.6,85,65,0.4,22.9,30.1,12.21,41.307595308195616,3.2785775316624792
54539,2013,7,9,190,2,2.5,2.2,24.2,88,73,0.0,21.8,26.9,4.89,41.24604333520109,1.7079928044206412
54539,2013,7,10,191,2,1.8,2.3,23.1,87,74,0.0,21.7,24.5,4.68,41.181258729614775,1.6316023311754553
54539,2013,7,11,192,2,1.3,1.5,25.0,76,49,1.3,21.9,29.3,12.87,41.1132456517822,3.3490048259260563
54539,2013,7,12,193,2,0.0,1.7,25.7,80,55,10.1,21.8,30.6,19.28,41.042008427990176,4.328978408104573
54539,2013,7,13,194,2,0.0,1.2,26.0,76,44,10.8,22.6,29.7,21.6,40.967551565343335,4.586674824051633
54539,2013,7,14,195,2,0.0,1.5,25.0,80,66,8.7,21.3,28.5,19.19,40.889879767913705,4.037546355143487
54539,2013,7,15,196,2,0.1,2.5,25.2,90,83,0.0,23.9,27.5,4.24,40.80899795419416,1.6654622582048741
54539,2013,7,16,197,2,37.0,1.4,26.4,78,51,7.6,23.6,31.3,18.0,40.72491127588206,4.247472516649505
54539,2013,7,17,198,2,0.0,1.8,26.4,78,34,10.6,21.7,31.5,25.29,40.637625138013554,5.362862237736018
54539,2013,7,18,199,2,0.0,2.1,25.5,86,67,1.2,23.4,28.9,10.41,40.547145220463506,2.7918150855422468
54539,2013,7,19,200,2,2.8,0.9,24.6,85,65,2.3,21.3,28.5,12.04,40.45347750081996,2.731480896252742
54539,2013,7,20,201,2,0.0,1.8,25.9,67,43,10.3,22.8,30.3,25.43,40.35662827863479,5.651132869005518
54539,2013,7,21,202,2,0.0,2.1,26.9,66,38,12.5,22.0,32.5,24.85,40.25660420104647,5.892155986743848
54539,2013,7,22,203,2,0.0,2.2,26.5,73,47,9.1,21.6,30.7,22.37,40.15341228976234,5.021150952000702
54539,2013,7,23,204,2,1.7,1.4,25.1,81,43,4.6,23.4,29.1,11.0,40.04705996938174,2.952048341366721
54539,2013,7,24,205,2,0.0,2.2,28.5,62,26,12.7,22.4,36.4,26.05,39.93755509703308,6.812793973966365
54539,2013,7,25,206,2,0.0,1.8,28.6,59,35,12.5,24.5,32.4,26.49,39.82490599329055,6.213648120561696
54539,2013,7,26,207,2,0.0,1.7,27.6,68,41,8.5,23.4,31.8,19.03,39.70912147432885,4.703723749280198
54539,2013,7,27,208,2,0.0,1.8,25.8,89,78,0.0,24.9,26.9,3.34,39.59021088526645,1.3458374777516782
54539,2013,7,28,209,2,0.0,1.5,29.1,72,39,11.3,25.1,34.7,23.99,39.468184134640566,5.670729744282187
54539,2013,7,29,210,2,0.4,2.3,29.7,73,50,8.3,25.9,34.9,18.58,39.343051729949636,5.169611271072228
54539,2013,7,30,211,2,0.7,1.9,27.2,73,54,10.6,23.3,31.2,22.13,39.21482481419198,5.032588657322293
54539,2013,7,31,212,2,0.0,1.4,28.1,76,54,6.5,23.9,33.2,17.19,39.08351520332218,4.211360762093156
54539,2013,8,1,213,2,11.1,2.1,25.8,82,72,0.0,22.6,28.9,4.26,38.94913542454051,1.8826831976910647
54539,2013,8,2,214,2,0.0,1.8,26.9,86,63,6.7,23.3,30.7,15.19,38.81169875532344,3.454496968563738
54539,2013,8,3,215,2,0.0,2.2,27.4,84,62,5.3,25.4,30.7,15.04,38.67121926309843,3.719162692757744
54539,2013,8,4,216,2,0.0,2.4,28.5,84,67,7.1,25.0,32.4,16.97,38.52771184545934,4.080414201810911
54539,2013,8,5,217,2,6.2,2.2,25.8,76,51,12.6,20.8,31.5,25.09,38.381192270814495,5.396881193645535
54539,2013,8,6,218,2,0.0,1.7,29.9,78,63,7.3,25.9,34.1,17.05,38.23167721935384,4.296339042359927
54539,2013,8,7,219,2,0.0,1.6,29.5,78,54,5.1,25.4,33.0,15.33,38.079184324217906,3.828208158982327
54539,2013,8,8,220,2,60.0,1.9,26.9,81,53,7.7,23.9,32.1,18.25,37.923732212746785,4.380135571834683
54539,2013,8,9,221,2,0.0,1.8,29.1,77,49,10.2,25.3,34.3,22.53,37.76534054768434,5.336347802773299
54539,2013,8,10,222,2,0.0,2.1,30.0,75,45,8.8,27.3,34.5,19.86,37.60403006820978,5.2047934724368385
54539,2013,8,11,223,2,0.0,2.0,29.6,83,63,8.5,26.9,33.8,16.64,37.43982263066635,4.2257675069657585
54539,2013,8,12,224,2,37.4,1.8,26.1,86,60,4.0,23.1,30.6,15.23,37.27274124885488,3.520885603397587
54539,2013,8,13,225,2,0.0,2.3,27.4,80,61,11.6,24.8,30.5,21.25,37.102810133758865,4.709337115075662
54539,2013,8,14,226,2,2.5,2.1,29.0,72,47,9.2,25.3,33.9,20.88,36.93005473256664,5.28116073615396
54539,2013,8,15,227,2,0.0,1.5,29.3,81,65,2.1,26.0,34.2,12.61,36.75450176685611,3.4501443858029397
54539,2013,8,16,228,2,0.0,2.9,30.4,81,66,5.9,28.5,33.8,13.28,36.57617926980748,4.056769239750515
54539,2013,8,17,229,2,0.0,1.4,31.7,68,28,9.2,29.1,37.1,21.81,36.39511662231056,5.662224524376688
54539,2013,8,18,230,2,0.0,1.5,27.4,53,27,10.3,23.9,32.0,24.14,36.211344587833935,5.612945186485595
54539,2013,8,19,231,2,0.0,1.4,27.9,59,26,11.5,22.8,33.7,24.14,36.02489534592575,5.520332896491694
54539,2013,8,20,232,2,0.0,1.4,27.8,58,32,10.4,22.9,32.4,22.75,35.83580252421724,5.192335450870619
54539,2013,8,21,233,2,0.0,1.9,27.0,67,48,7.4,24.5,31.1,16.9,35.64410122880373,4.49254242666252
54539,2013,8,22,234,2,0.0,1.3,27.8,71,47,7.1,23.3,32.6,16.88,35.449828072880344,4.052057615555082
54539,2013,8,23,235,2,0.0,1.6,27.0,68,36,6.1,24.3,32.1,12.83,35.25302120351374,3.8161064741785924
54539,2013,8,24,236,2,0.0,1.9,26.7,78,39,10.1,22.4,32.3,18.71,35.05372032643491,4.380882491349878
54539,2013,8,25,237,2,0.0,1.7,27.5,69,39,11.1,22.2,33.1,21.65,34.851966728742894,4.989726087864507
54539,2013,8,26,238,2,0.0,2.7,25.6,69,45,11.1,23.1,28.5,21.74,34.6478032994139,4.991270797067398
54539,2013,8,27,239,2,0.0,2.4,24.0,72,59,0.9,20.8,27.2,11.66,34.4412745475155,3.2894502348255243
54539,2013,8,28,240,2,28.5,1.5,23.7,85,69,0.0,22.8,25.1,0.96,34.23242661803158,1.0835035444603427
54539,2013,8,29,241,2,13.8,2.2,22.6,87,47,6.2,19.6,28.5,16.01,34.02130730520898,3.497035143389968
54539,2013,8,30,242,2,0.1,1.8,20.8,56,28,10.8,16.7,26.4,22.95,33.80796606334378,4.704275443560836
54539,2013,8,31,243,2,0.0,2.5,21.2,58,32,10.6,16.1,27.9,22.22,33.592454014930816,5.119028438921882
54539,2013,9,1,244,3,0.0,1.8,22.1,68,46,10.2,16.5,28.0,18.76,33.37482395610773,4.007214040454645
54539,2013,9,2,245,3,22.4,2.0,21.0,72,47,7.1,15.5,26.4,15.55,33.155130359330975,3.4158656171613724
54539,2013,9,3,246,3,0.0,1.3,20.8,79,53,9.6,16.0,26.4,16.76,32.933429373229025,3.2013344660474328
54539,2013,9,4,247,3,0.0,1.3,21.0,71,43,6.2,16.2,26.9,16.19,32.70977881958525,3.336800663982647
54539,2013,9,5,248,3,2.7,1.4,19.3,82,64,0.0,18.1,22.0,2.24,32.4842381874104,1.3412402910447832
54539,2013,9,6,249,3,9.4,0.9,19.2,79,52,7.0,14.6,24.9,13.15,32.25686862407236,2.5284540017728556
54539,2013,9,7,250,3,0.0,1.0,22.1,77,49,7.7,17.2,27.3,16.85,32.02773292345891,3.1941262797401673
54539,2013,9,8,251,3,0.0,0.7,22.0,88,61,0.0,18.3,26.1,9.49,31.796895511156713,1.9729204532819227
54539,2013,9,9,252,3,0.0,1.5,21.7,79,60,0.0,20.6,23.2,4.76,31.564422426638146,1.7050524852504352
54539,2013,9,10,253,3,0.0,1.1,22.2,74,40,7.6,17.2,28.1,16.04,31.330381302455066,3.213747120988198
54539,2013,9,11,254,3,0.0,1.6,22.3,76,39,10.5,17.6,28.2,19.6,31.094841340447466,3.806553480748537
54539,2013,9,12,255,3,0.0,1.4,21.7,81,40,9.9,16.6,27.3,15.38,30.8578732849818,3.004594054677702
54539,2013,9,13,256,3,0.0,2.0,23.1,81,66,2.3,21.0,25.3,11.35,30.619549393243094,2.586100575310605
54539,2013,9,14,257,3,23.7,2.7,23.8,68,29,10.0,18.2,30.9,19.0,30.379943402611556,4.7449973031081285
54539,2013,9,15,258,3,0.0,2.2,20.4,46,21,9.5,16.3,25.2,19.61,30.13913049516334,4.555914088768123
54539,2013,9,16,259,3,0.0,0.8,20.7,72,48,0.5,15.3,26.0,9.03,29.89718725934209,2.077973793332611
54539,2013,9,17,260,3,10.3,0.7,22.9,86,71,0.5,20.3,25.5,5.61,29.65419164885601,1.4320919110969093
54539,2013,9,18,261,3,0.0,4.1,22.0,84,70,4.6,20.6,24.4,10.82,29.410222938862226,2.7474547207411253
54539,2013,9,19,262,3,0.0,1.7,22.7,84,62,3.7,19.4,26.6,11.5,29.16536167950808,2.4820421126133136
54539,2013,9,20,263,3,0.0,1.5,23.0,68,32,8.4,19.7,28.5,17.21,28.91968964690549,3.6892503358365683
54539,2013,9,21,264,3,0.0,2.0,23.1,60,29,8.2,19.5,28.8,17.93,28.673289791621933,4.283142218522787
54539,2013,9,22,265,3,0.0,1.7,22.0,81,65,0.0,18.3,26.3,6.41,28.426246184777877,1.9554562382870435
54539,2013,9,23,266,3,17.8,1.8,17.8,90,79,0.0,12.6,23.2,1.29,28.178643961847644,1.0347384347387856
54539,2013,9,24,267,3,0.0,1.8,13.6,56,26,9.0,11.2,18.6,14.99,27.9305692642657,2.9856771172235788
54539,2013,9,25,268,3,0.0,1.8,15.2,51,14,10.8,8.5,23.4,20.03,27.682109178947734,3.6945399310077836
54539,2013,9,26,269,3,0.0,1.3,17.6,57,29,10.2,9.7,24.4,18.87,27.43335167584022,3.189643757404092
54539,2013,9,27,270,3,0.0,2.4,19.1,61,33,8.0,12.0,24.9,15.36,27.184385543618554,3.424120083758391
54539,2013,9,28,271,3,0.0,2.1,18.8,68,48,9.8,15.0,23.4,16.19,26.935300323657945,3.1851824202112797
54539,2013,9,29,272,3,0.0,1.3,19.7,76,51,5.7,15.4,24.6,12.57,26.686186242406798,2.4317901318592874
54539,2013,9,30,273,3,0.0,1.4,19.3,79,52,4.3,15.7,23.8,12.49,26.437134142296053,2.3565113222371257
54539,2013,10,1,274,3,10.5,1.4,18.3,83,54,0.0,12.7,24.9,5.9,26.188235411322314,1.6951683658708054
54539,2013,10,2,275,3,0.0,1.7,14.3,72,36,9.0,8.7,20.8,17.42,25.939581911445888,2.664648505077415
54539,2013,10,3,276,3,0.0,2.3,14.9,69,45,9.6,11.2,18.7,16.64,25.69126590594887,2.695263407011006
54539,2013,10,4,277,3,0.0,2.1,17.4,71,43,7.9,10.5,23.6,13.03,25.443379985900187,2.6357866976126303
54539,2013,10,5,278,3,0.0,1.0,19.8,79,40,8.5,15.2,26.1,12.97,25.196016995878356,2.3520327985883847
54539,2013,10,6,279,3,0.0,1.4,18.0,82,48,8.7,12.6,25.2,15.93,24.949269959103674,2.608484686712169
54539,2013,10,7,280,3,0.0,2.4,17.6,75,39,8.5,12.8,24.8,12.6,24.703232002133994,2.905906543826271
54539,2013,10,8,281,3,0.5,1.4,15.2,54,22,7.8,11.6,21.8,13.4,24.45799627927975,2.728793881311706
54539,2013,10,9,282,3,0.0,1.5,17.6,76,39,9.0,11.1,23.4,13.04,24.213655896893915,2.2387625872038095
54539,2013,10,10,283,3,0.0,2.8,20.0,59,27,3.8,17.0,24.3,8.26,23.97030383769433,3.3134778099071833
54539,2013,10,11,284,3,0.0,2.3,15.3,50,24,10.0,9.2,21.8,15.76,23.728032885275063,3.3258085021823196
54539,2013,10,12,285,3,0.0,1.6,17.1,59,33,7.7,11.0,24.8,11.47,23.486935548963643,2.746545924786366
54539,2013,10,13,286,3,23.6,3.1,14.2,86,56,0.0,12.4,18.8,0.0,23.247103989180307,1.4753530275879696
54539,2013,10,14,287,3,13.2,2.3,11.3,69,38,0.0,8.1,13.7,2.74,23.008629943454167,1.4594151799931279
54539,2013,10,15,288,3,0.0,1.6,8.1,46,21,9.5,1.9,14.5,16.11,22.771604653249792,2.2586850988183897
54539,2013,10,16,289,3,0.0,1.1,10.2,57,21,9.3,3.4,19.4,14.91,22.536118791756124,2.13655270985407
54539,2013,10,17,290,3,0.0,0.9,11.5,72,35,7.8,5.8,18.4,12.55,22.302262392786524,1.6827121327600023
54539,2013,10,18,291,3,0.0,1.1,12.7,65,31,7.8,5.4,20.0,12.61,22.070124780937277,1.8995127548152084
54539,2013,10,19,292,3,0.0,0.8,13.4,80,52,0.0,11.4,17.2,4.79,21.839794503147424,1.1383243073484128
54539,2013,10,20,293,3,0.0,1.8,12.0,62,33,8.6,6.9,18.2,13.75,21.611359261800544,2.247488958976125
54539,2013,10,21,294,3,0.0,0.8,11.4,71,31,8.0,6.6,18.8,10.25,21.384905849504143,1.5335984408376226
54539,2013,10,22,295,3,0.0,1.0,12.4,78,41,7.6,6.7,18.9,11.3,21.160520085679074,1.543232698720588
54539,2013,10,23,296,3,0.0,1.4,10.1,64,20,5.1,8.1,15.4,9.21,20.938286755085446,1.7718671503266168
54539,2013,10,24,297,3,0.0,2.8,8.9,38,27,8.6,3.9,14.1,13.36,20.718289548408023,2.8469628980887625
54539,2013,10,25,298,3,0.0,1.3,10.3,51,23,8.6,5.2,16.8,12.7,20.500611005016978,1.9623158664341096
54539,2013,10,26,299,3,0.0,1.2,10.6,54,25,8.3,4.1,17.9,12.57,20.28533245801563,1.8721551901129307
54539,2013,10,27,300,3,0.0,1.3,11.4,72,39,6.6,5.2,17.4,9.41,20.072533981679197,1.4819177951624778
54539,2013,10,28,301,3,2.8,1.4,11.7,89,74,0.0,10.7,13.8,0.69,19.862294341383336,0.7671992218472555
54539,2013,10,29,302,3,0.0,1.2,10.0,73,46,3.1,8.0,13.6,8.2,19.65469094611326,1.3032200689936495
54539,2013,10,30,303,3,0.0,1.1,8.7,75,37,7.5,3.7,15.5,11.16,19.449799803637912,1.3600012820620861
54539,2013,10,31,304,3,0.0,1.3,10.1,67,42,3.9,5.4,15.0,8.25,19.247695478425136,1.3931844356099394
54539,2013,11,1,305,3,0.0,0.9,10.8,70,43,1.0,6.6,14.8,6.11,19.048451052367042,1.1148808439647275
